K=100	q=10	ids=3,10,17,107476,101583,101591,102179,102201,268301,471426,490977,490993,491007,1186080,1186096,1186107,1355339,1355355,1517846,1664184,2027410,2027418,31683,31691,34449,34457,34465,5822,134,142,150,158,67746,67754,67762,67770,67778,68759,57255,57288,57306,57314,57330,57338,58343,58351,58359,58367,58437,58452,58460,58825,58833,58841,58889,58897,58905,59144,59152,59160,41729,41737,41745,41753,41766,41774,41796,41815,160825,78853,104253,104359,104369,104380,104390,104400,104410,100870,100943,100951,100982,100990,101954,101982,101995,93174,93182,290105,327586,505344,505363,505381,505388,505395,505402,505518,505525,505532,507976,530252
K=100	q=11	ids=4,11,18,107478,107484,107490,107495,107500,107505,107510,107515,101585,101593,101598,102181,102203,186181,186201,268302,1100481,1186081,1186097,1186101,1186108,1355340,1355344,1355348,1355356,1517847,1517851,1664186,1813271,2128976,2094228,33191,33196,33201,33220,33225,34451,34459,34467,34472,34477,5823,7159,7164,103,108,113,118,123,67780,57249,57257,57262,57267,57272,57277,57282,57290,57295,57300,57308,57316,57332,57340,58175,58278,58286,58294,58302,58439,58444,58454,58462,58467,58472,58591,58609,58827,58835,58843,59012,59020,59028,59083,59091,59146,59154,59162,41301,41664,41669,41674,41679,41684,41689,41694,41760
K=100	q=12	ids=11927,25045,29329,29336,29338,30468,30471,34243,34252,5,12,19,97819,98811,98813,86673,86677,87576,87884,87890,87893,87900,104181,104187,105794,105796,107457,107462,197533,500456,500461,500470,528128,528150,528154,528158,529568,525194,486907,487976,487980,487995,499456,495683,536070,574249,582973,716289,716301,716310,716489,716499,716511,717025,717047,712208,712221,715132,783011,801124,801126,801143,802537,802557,802570,802583,804016,785816,769356,769367,769867,769877,774575,775885,796273,796287,796311,796313,1193416,1093381,1093385,1093394,1093407,1093984,1201372,1201567,1201825,1201839,1201847,1181203,1181212,1181990,1190612,1190976,1190984,1190991,1186082,1186089,1186091,1233185
K=100	q=13	ids=13,1073230,369116,1390521,80286,1074653,78839,78815,1516446,78844,78849,539779,1074664,1191530,1767241,1472346,1073197,1584247,1074646,1389428,539772,1192497,93096,93101,1071926,1390528,119009,1077090,173066,1395920,324990,80294,369112,1395935,545612,78831,1401860,327554,87626,174760,1102206,1584240,1103417,1506717,93170,367725,1506722,87631,1584219,369150,1103411,328203,315357,1777318,1596829,1562162,1390476,1395942,1584212,1590164,328230,530281,1748565,1073216,110220,1769265,1390480,1390539,80302,1366531,1382983,128550,80310,1048321,1777310,115,367773,1575941,1777326,100848,120,1401864,110,1574987,107471,325045,31627,328081,125,1504311,1584254,100858,1584262,328237,1356652,1191548,145457,78823,327663,1769299
K=100	q=14	ids=14,173088,417367,719969,1048352,1048356,1087136,1080802,1080809,1080817,1080821,1080916,1056515,1056519,1056526,1057730,1058934,1058938,1058942,1059008,1059015,1059022,1059026,1059033,1086819,1086826,1086830,1086840,1086847,1086887,1086891,1086898,1086902,1080743,1080747,1080751,1073170,1073177,1073217,1073224,1073231,1079876,1079883,1079895,1079899,1047373,1047377,1047381,1047385,1047389,1047521,1047617,1060300,1060304,1060316,1060696,1048327,1048331,1048338,1048345,1049063,1086789,1086808,1086815,1087222,1087226,1088023,1079857,1079862,1079869,1057408,1057796,1057800,1057804,1057808,1057816,1057820,1058946,1058950,1058954,1058958,1058965,1058969,1058973,1058980,1058987,1058994,1059001,1059649,1059656,1059660,1077091,1077098,1077102,1077106,1086851,1086919,1080713,1080728,1056611
K=100	q=15	ids=1,8,15,315428,471424,490991,491005,1186094,1186105,1437012,1437019,2027408,2027416,34531,5820,67614,68757,41298,140273,140449,140464,145472,145479,145486,145493,160823,104251,104357,104367,104378,104388,104398,104408,105727,102509,128556,128563,128570,128577,128588,128940,126066,114489,114620,116538,116644,116667,116677,116687,135357,173071,186137,308524,308531,308542,314882,314907,315421,336163,336170,336177,328083,328168,328175,328232,328239,328291,327584,505379,505386,505393,505400,505407,505516,505523,505530,530250,530257,530276,530283,530290,530297,530555,530628,531458,369160,367849,367856,487944,497541,497560,472708,472722,472729,488781,488792,488799,488869,488876,488887
K=100	q=16	ids=2,9,16,107475,101582,101590,102178,102200,471425,490976,490992,491006,1186095,1186106,1355338,1355354,1517845,1517855,1664183,1813268,34464,5821,67777,58436,58451,58459,41765,41773,78852,100869,100895,260150,327585,367850,367857,547264,547271,547282,556032,557124,557131,557142,1070831,1071977,1106034,1106041,1103256,1093464,1185259,1188271,1198597,1198607,1198614,1198621,1344843,1346843,1367109,1367728,1367735,1356612,1356632,1351458,1351469,1556417,1556424,1561925,1561932,1561939,1561946,1555873,1555888,1555895,1555902,1356117,1390430,1390531,1390542,1394230,1487712,1487719,1504322,1481421,1510343,1510350,1510357,1507044,1507051,1507058,1657463,1662747,1649600,1651730,1651741,1651916,1678260,1678306,1678357,1753855,1742822,1742831
K=100	q=17	ids=3,10,17,107476,101583,101591,102179,102201,268301,471426,490977,490993,491007,1186080,1186096,1186107,1355339,1355355,1517846,1664184,2027410,2027418,31683,31691,34449,34457,34465,5822,134,142,150,158,67746,67754,67762,67770,67778,68759,57255,57288,57306,57314,57330,57338,58343,58351,58359,58367,58437,58452,58460,58825,58833,58841,58889,58897,58905,59144,59152,59160,41729,41737,41745,41753,41766,41774,41796,41815,160825,78853,104253,104359,104369,104380,104390,104400,104410,100870,100943,100951,100982,100990,101954,101982,101995,93174,93182,290105,327586,505344,505363,505381,505388,505395,505402,505518,505525,505532,507976,530252
K=100	q=18	ids=4,11,18,107478,107484,107490,107495,107500,107505,107510,107515,101585,101593,101598,102181,102203,268302,1100481,1186081,1186097,1186101,1186108,1355340,1355344,1355348,1355356,1517847,1517851,1664186,1813271,2128976,2094228,33191,33196,33201,33220,33225,34451,34459,34467,34472,34477,5823,7159,7164,103,108,113,118,123,67780,57249,57257,57262,57267,57272,57277,57282,57290,57295,57300,57308,57316,57332,57340,58175,58278,58286,58294,58302,58439,58444,58454,58462,58467,58472,58591,58609,58827,58835,58843,59012,59020,59028,59083,59091,59146,59154,59162,41301,41664,41669,41674,41679,41684,41689,41694,41760,41768,41776
K=100	q=19	ids=11927,25045,29329,29336,29338,30468,30471,34243,34252,5,12,19,97819,98811,98813,86673,86677,87576,87884,87890,87893,87900,104181,104187,105794,105796,107457,107462,197533,500456,500461,500470,528128,528150,528154,528158,529568,525194,486907,487976,487980,487995,499456,495683,536070,574249,582973,716289,716301,716310,716489,716499,716511,717025,717047,712208,712221,715132,783011,801124,801126,801143,802537,802557,802570,802583,804016,785816,769356,769367,769867,769877,774575,775885,796273,796287,796311,796313,1193416,1093381,1093385,1093394,1093407,1093984,1201372,1201567,1201825,1201839,1201847,1181203,1181212,1181990,1190612,1190976,1190984,1190991,1186082,1186089,1186091,1233185
K=100	q=20	ids=20,32,55,49,51,42,25,1766050,30,21,46,686581,1666688,34,1725282,1898334,517910,1662971,510542,1503622,94637,37,2000440,1339330,1688469,72820,1373658,1758279,1773761,1675032,1681633,1499676,1781983,1898331,2009076,1767652,181044,2086060,513861,1123577,1368879,1983839,71910,1662985,1336458,1683922,1340648,1225306,2101541,562777,1228490,2055082,1671549,1791122,1219533,1310774,1858704,1770709,1242853,1683072,46489,1857310,1502138,49281,1293530,1334998,506660,1471926,1257963,1649849,1769383,1241567,1236593,510543,1236756,1778004,1365671,2010680,1492054,1691572,1589549,1346099,1492093,1695621,70996,764220,1766955,1670554,1776377,1241878,1329385,189649,1766060,1675039,2112308,1483862,1762151,1512923,1358470,1492044
K=100	q=21	ids=21,25,1167320,46483,1799678,55,51,2130727,20,1455670,46,1999943,828333,1416584,1410703,1174541,30,1232041,40866,37,1153944,2009565,1221742,1911541,1482050,1231329,181038,2099497,1450426,853496,1799670,1806983,1917419,1858597,37591,2010583,203974,1803448,2009357,853497,1167220,1858779,810488,1750221,1786692,122503,874116,65901,2127459,36832,1467471,1871168,1154996,2077646,2000443,1454002,1799676,1999940,1868055,232204,594935,1791161,1429407,1327966,1889707,598798,1410704,1670492,1808041,1811941,1503622,608273,1877955,66403,1898727,1489543,196160,843043,203980,1236757,1804495,210607,1798621,1811942,13410,1469764,1420994,591623,1223035,3424,40508,1871169,32,1795658,1418935,936,306050,267789,261441,1668686
K=100	q=22	ids=22,1219540,1791124,566768,94643,727878,1236756,95835,2139857,1454288,806504,1242805,1245133,1454282,811195,1454301,562777,1896291,158650,1674277,94637,2139869,1232039,2119396,811188,564458,1896396,2119346,566652,37107,560434,661858,87005,37101,1117619,2022210,1925300,813155,1206376,727870,566048,570374,1081520,164833,2123365,144473,1802253,1749763,110729,1454518,1245315,650205,333175,1479907,1907395,96026,1843056,1219942,647615,1221519,1451172,563198,14399,1242822,432491,392820,17779,820068,1221746,278483,1219538,401341,650200,1451572,1310774,1733044,158695,373369,17778,1454009,26215,1257399,1205895,127598,566401,1454911,1333537,187414,1462018,1889962,1386988,1760235,648116,1236595,1320768,1336466,95834,1781923,270366,1242853
K=100	q=23	ids=23,42,1791122,34,1440116,65911,1108181,87006,49,1110559,1791121,1426840,954668,1105406,20,1912632,1608847,554078,557434,555619,2036773,1878333,686583,1198245,72816,1072377,745748,1440141,1125176,32,1757455,1791110,1791109,1440003,96024,1495739,9728,1439975,1897346,1576704,1795518,1791125,1791169,2139857,1876972,20844,1235261,968610,1791123,1245315,1504065,1857932,968653,1781923,1897357,1491825,9708,2125360,1587212,1802133,1271828,94637,1903349,9729,2125405,69337,1439665,1795542,37107,1106526,1106557,1862651,2132973,1260561,753225,2017511,1487729,1589054,1440140,1235129,2043332,543646,1774220,1492066,562777,1586047,66966,1788182,1785260,1626098,1426841,64088,1594237,1340358,1629408,39978,232205,1197098,23606,2112308
K=100	q=24	ids=24,1236595,1245315,1504065,2009083,1857932,2009208,1245132,1242806,1242758,2141146,1732975,1310774,2142658,2135556,728135,647626,710732,1327911,32,1957990,12349,806504,1242822,728031,1310230,816410,702895,1242853,670541,1992644,212054,2128379,137060,1791124,1898336,1999163,928268,1303448,1958775,210416,1802144,1228486,147565,37594,703104,1735720,1802480,212055,1124100,1221682,727879,55531,174273,215585,1562667,14400,1232039,1948764,1906945,1353372,1907454,846184,1122963,1114971,1898334,1898335,1799707,530389,1979107,132719,186503,70489,1242869,1816945,727878,1236756,600686,845825,728464,1802421,810463,2010221,1733044,2119346,2019291,1228489,846172,1795513,821014,1767664,1871163,813568,673114,2210,1818285,1246038,1791171,1999953,1245133
K=100	q=25	ids=25,21,30,40866,874116,1871168,594935,197470,2130727,62146,1394522,1750221,20,1232041,55,37591,1134465,1911541,1221742,2009357,1871169,46483,1134043,1140366,1231329,2075179,46,91610,2043361,32,1868055,1999942,51,210607,598798,2077646,1858779,1142796,37,2000443,3424,1999943,2127459,2009565,203974,2069019,1130844,1137536,1234457,1877955,196160,1410703,936,1786692,203980,1394523,1573365,66403,1999940,608273,1137494,40693,853497,853496,165833,703191,181038,131655,1721865,703141,198921,197468,1751304,11006,1889707,1236757,122503,1332846,1482050,1031859,1785245,1157784,1574249,1871167,22995,210532,40508,13409,62535,197471,1365674,196162,199885,1134044,1409032,129035,1260629,10990,619820,931757
K=100	q=26	ids=26,62148,764069,855155,1320759,1219422,1206373,40902,1219869,2018287,879865,621670,379018,72790,40259,1529325,232201,1219554,322450,1792917,2009870,1116359,91607,2036772,1235099,2010577,322447,1545099,855156,385851,1232096,2085105,1911536,1219423,1235226,728373,828332,1236764,1223113,678689,103778,1791167,1523668,2141094,189654,1470207,379000,925385,608271,728048,1229005,1542913,2009823,489870,2009609,1157791,386841,1992460,1244992,1221760,1938570,1796084,621480,322455,2141097,380972,2009439,1235252,203418,1320753,816442,380971,2009562,1502760,1235236,1470226,816443,1116356,1795843,1235254,2009440,1795854,1235216,2009741,1142895,673111,835169,619824,1774168,122091,1541855,1172107,1532380,718580,855149,2036675,186811,1242866,1985760,816444
K=100	q=27	ids=27,570373,40906,2099520,1732957,567400,964177,1638710,846181,2009468,26074,1333645,678692,686590,681150,764067,1167334,2009303,2009544,1250199,1638775,40870,91612,1145801,1154316,2020504,37459,1333635,1366146,678693,1728334,1168862,560151,32145,30377,1858706,1451506,1638717,1877262,1246046,1454283,2101468,1859592,1333650,1454839,811197,1142902,1167372,2009660,9112,1748246,1167400,1134469,1134471,742164,2007396,1454904,40690,1866918,1456675,928267,2059842,845817,1735622,1143443,565908,728038,1470188,855161,1735695,1857270,1575779,1333589,1235116,1234465,2101467,177,1167376,240667,1155886,1462018,267449,379034,846182,1885642,1638109,739584,567524,233141,1454859,1683930,1378345,852218,2099530,1735734,1168796,91613,1916069,810465,302671
K=100	q=28	ids=28,2069390,670543,2010532,1911539,37107,1455469,1116379,1455467,466046,2021813,39248,30294,938574,39257,39254,1454494,1118672,25564,49647,1454023,9381,193725,1107345,1451175,1108165,186814,26077,1454016,9105,930882,39247,502792,1100398,2009359,636845,1114971,37094,1795438,2214,39245,1452893,2009712,29,1270440,1117929,621483,1124081,1477684,725713,40686,608566,2021176,1390006,959157,1799697,1791119,1454285,2063085,1109054,502789,1130847,616521,1694358,1108181,1236582,111100,1127007,30281,959161,32458,1489599,32457,1992650,718576,141315,2053683,505884,196176,1451733,1451519,512519,503456,37134,1157779,1385254,37143,1452896,392473,1898498,1898733,608567,935660,37108,1452895,169427,959191,193070,23233,2009167
K=100	q=29	ids=29,2055064,141315,1358442,1242630,670541,1225339,1330756,1425966,647616,1246038,266620,404634,1234097,1547172,710728,1721854,1802403,1546213,3200,241978,1375974,1250115,928261,518978,1877292,1248161,1114971,1432791,140303,1256991,21556,2000845,1877291,1798624,1786696,232978,1124743,1818882,1336462,1904985,1667486,1447458,1134556,1116191,199891,134864,1785756,1433628,392473,1638708,1235113,1221682,1343292,1236582,1857931,1149289,1862148,1325232,1830498,260412,213656,1857668,1858131,1426401,35319,142654,507678,172795,1255098,1451985,1835513,667081,1767009,502789,1889037,1477980,1301415,1373053,143800,1146013,1487727,234444,1681508,1118672,2068163,37459,1782728,816419,710764,203982,2009167,1428792,1711232,1857356,1857311,14394,1814467,1167384,1431768
K=100	q=30	ids=30,25,1167257,1791171,32,20,310542,21,1911539,1938582,608586,55,39254,1232102,561659,211930,1168829,1136634,539128,1889962,2009589,608585,1452895,40691,808339,1452893,1540809,1459195,507801,938574,1118021,2101462,51,608579,509555,718576,310025,2075156,39245,1735722,728031,1219871,1232116,1126535,1550569,608577,30281,37103,70314,1462261,1791119,1230510,636845,207577,1858782,12350,2141125,30393,2009670,2027166,736818,1134459,2051430,1811941,1889972,1898340,1459147,502800,1150077,2009557,827718,608584,25564,928268,957684,30378,1736482,46,2142663,509556,40693,531745,30379,726940,1137536,810467,938544,1892852,2075199,1153944,1134465,55141,2009730,1911563,1237126,1167410,728117,539600,2019289,1792089
K=100	q=31	ids=31,379044,26079,2021973,764074,2021974,1134484,2011120,2141127,828339,72811,40692,764073,2022908,1992677,2110215,2021556,2053008,2112031,1545100,935663,2052990,1992675,2112003,9106,2143740,608562,40872,2092238,1409686,1405881,2011084,2011078,2092236,2110214,2092234,1992662,2011118,1405846,189656,2069372,2074181,2052985,2069385,2052841,2095037,2011119,2021586,935662,2052998,2112015,810469,2053003,2093048,164199,935670,1168890,1349574,2011080,2011111,2110216,613345,37122,1399256,72812,2092237,2052991,2108468,1154317,1992685,166643,751900,1131466,385863,608555,622997,1992668,695321,200357,2111996,2112023,440452,247844,2093140,2111990,1992673,2057828,2069364,2011076,2052668,2092285,2092309,87002,2092328,2052984,1387696,630294,2092259,2143750,2052667
K=100	q=32	ids=32,12349,20,1898334,1327911,1236595,2141146,24,1242806,1126535,370950,147565,12350,1242822,1310774,1802480,1504065,2009083,1857932,2009208,1377681,181044,1242758,1783765,14400,488546,2009824,215585,49,1242869,30,55531,25,42,1342568,1897340,62555,51,550808,1871163,1802144,465484,1802244,1375172,1858160,31656,1784139,1995775,1119558,487471,100592,124225,55,99242,281200,1802252,37594,37460,39809,1816945,1323761,58735,479206,1117067,1804511,1346108,702895,34092,1948764,2005185,1758279,108543,34,1326001,32654,1847748,23638,1311153,114455,24673,1913444,1786715,1809361,1943363,2142658,56683,1325240,499919,9736,1950428,1228490,1889722,18611,6251,1814479,1949551,1795518,112809,1923662,1306549
K=100	q=33	ids=33,1868454,761592,18726,234651,1868451,742669,1868452,2098043,1781996,1323098,337728,1664703,751486,591721,32,96301,1386011,2086119,2098045,1922427,309948,490475,1802473,1396875,1239613,687952,1677164,278932,598351,1894694,105126,1525089,751478,179759,24,403209,1677238,1916244,26206,536131,1465798,1888660,1815782,751574,1841635,1677153,712903,764179,313565,32071,246192,761591,1252565,485787,171763,311515,2098063,2092348,767704,783205,715327,1557109,301518,751479,193236,768298,687934,687935,170630,1875678,397803,1254565,19476,1848750,1525094,687943,1907813,2098065,791118,234645,301519,207816,1242869,234652,308133,183781,322444,1302017,1946291,687951,52976,589062,687946,1868453,494707,320348,1533595,392578,1352347
K=100	q=34	ids=34,608636,1408966,1358470,2139843,1877292,171434,1898334,1504063,1857311,1638708,2009134,2009207,846172,634537,1857289,2009588,2009224,1877291,616457,846186,1641516,1381668,1862148,2009097,1332841,561277,1719396,539851,2017503,510543,1373053,1857931,1349018,1815142,928261,1862651,1535498,1948764,241978,1857668,1858131,2009082,1234456,816419,2009171,621483,2128392,1308802,620031,1655296,1339331,1718157,845825,1336462,164829,1669195,1288721,1582809,1786427,1721854,1401004,1492005,1339342,1676022,1504073,164830,1879399,1373659,1362464,845816,2127462,507673,1653692,1250114,1904985,2009090,1833547,2009699,512511,397163,507678,1409048,2027283,1577431,1258763,1302471,20,1762118,1306516,563170,1245132,1310230,2009537,30371,15395,1502139,1879398,1909656,2127463
K=100	q=35	ids=35,619832,1833554,14400,1375986,702895,530375,55531,147565,193583,1126535,1795522,37594,1344222,12349,36,154821,1795513,1833553,1118672,1322551,905026,1232116,1365687,1447465,507686,1322501,608577,2005185,621483,251950,1791119,1802144,1820410,243569,93642,505191,11002,2082567,530408,1207419,1226202,411331,1386680,174273,530378,2063239,531683,413975,9708,1826997,39254,1566783,2089174,41600,502867,2090996,1322565,1642812,1375172,610478,18709,647626,154812,1221624,1774870,1242869,1377681,1373662,530392,197765,1358477,1228482,530389,241984,1232252,2082568,1818278,158693,9734,2075618,2096401,608636,183422,673114,1236595,1122963,240536,2063255,1802421,1320773,137060,1495748,9736,116420,158006,414798,508318,1242806,1368839
K=100	q=36	ids=36,2082567,936171,530963,1495220,555354,1226202,1927352,2084354,14400,1232106,9708,1833554,1766967,1990430,702895,94705,502867,92321,1322590,12349,1470153,193583,1795537,530408,515358,1470715,1365695,164830,1802144,1386680,561281,55531,1452784,1889722,1776372,936232,121917,1454834,147565,149448,1376867,1470753,2009207,1852546,40870,281200,1108178,1228482,819703,35,108543,550808,2009224,1373662,530407,1383402,23688,610478,41600,530972,1495748,1936207,1795536,1662613,1322565,1362305,37594,1661688,634537,1913445,530378,193726,342494,372633,1906940,1368977,1882223,561448,174273,1081443,1877292,565018,1889044,1850569,488546,1358501,1898334,2085113,1988831,1657407,1769399,1322557,1585063,1108177,1365687,1447465,1775556,1489477,530375
K=100	q=37	ids=37,46,55,51,138261,1979331,25,29492,1971760,654832,1289514,2059413,252417,35219,21,155313,1269340,294717,1461842,92559,818376,352587,9602,9670,345499,9655,653356,995284,123100,1731077,1731275,752982,2070448,1129217,20,77326,9587,9608,4812,752979,348312,1455062,1997372,24306,357265,365677,255452,1453944,270082,1138780,777531,1255626,1262728,135240,1089244,1531145,1519945,9590,9638,354483,1479048,517799,517802,1497731,1479083,1467333,141435,1479078,1951311,996749,1479833,388140,1117940,813995,740643,765244,1453330,47036,1303631,1451887,284377,49,46968,353006,1498017,60114,794583,1979343,1963182,1979237,520020,1474425,1477992,1834661,258619,1722718,200804,2049260,2064018,2058537
K=100	q=38	ids=38,1182655,1247770,68477,187381,291495,738622,789151,999414,1073288,79304,793587,793657,1262330,528753,497254,497262,783415,957584,56279,1791024,526367,989828,158485,66536,105148,105175,988608,673346,673358,1240701,771104,46079,966340,1659795,1659803,1659812,915047,189938,1795182,1661248,170110,867408,1129650,680123,680143,677000,1679026,1110888,1121150,30937,30946,6726,52034,52043,1782600,1739244,1739253,1728768,1741423,1741432,1748648,1748657,6717,52072,52081,139597,139606,1782591,1791860,1791869,1808083,1808092,1746660,1746669,1747268,1747277,1747305,1747314,1747509,1747518,1728443,1728447,1728631,1728640,1728759,1727177,1727186,1727215,1727224,1727572,1727581,1137630,1865547,877765,148090,150634,14001,739956,1121820
